Title,Alternative Title,Description,notes,dimensions,scale,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Is Part Of,Member Of,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Date Added,Collection Name,Set,City,State,Country,Continent,Region,coordinates
1929 Illinois : motor trails are calling,1929 Illinois : motor trails are calling,,Panel title.; Plate no. C-131 J.C.; Maps on verso (29 x 44 cm. and 21 x 19 cm.): Standard Oil Company (Indiana) territorial road map [of the midwest United States] -- Chicago and vicinity.; Panel art: Standard Oil Company logo.,58 x 38 Centimeters,Scale not given,English,Standard Oil Company (Ind.),H.M. Gousha Company (Chicago),,,1929,,,https://umedia.lib.umn.edu/item/p16022coll230:4038,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/4038/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/4038,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/4038/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|6|3|6|9|5|0|4|0|0|1|7|0|1,p16022coll230:4038,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2022-04-18T00:00:00Z,General Map Collection,p16022coll230,,Illinois,United States,North America,,"W0913000 W0870100 N0423000 N0365800|(W 91°30'00""--W 87°01'00""/N 42°30'00""--N 36°58'00"")."
A mapp of New England,A mapp of New England,,"Facsimile.; Pictorial map; shows New England from the Penobscot River (Maine) region in the east to the Hudson River (New York) in the west, incorporating all of the New England Seacoast and including Long Island and States (Staten) Island.; Relief shown pictorially; depths shown by soundings.; ""Special edition printed for National Travel Club""--lower left.",37 x 46 Centimeters,"Scale approximately 1:250,000",English,"Seller, John, active 1658-1698",National Travel Club (New York),,Early Maps,1900,,,https://umedia.lib.umn.edu/item/p16022coll230:4063,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/4063/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/4063,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/4063/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|3|0|7|1|7|8|0|0|0|1|7|0|1,p16022coll230:4063,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2022-04-18T00:00:00Z,General Map Collection,p16022coll230,,,United States,North America,,W0740000 W0693000 N0433000 N0410000|(W 74⁰--W 69⁰30ʹ/N 43⁰30ʹ--N 41⁰).
"Amer. sep. partie des états unis, no. 41","Amer. sep. partie des états unis, no. 41",,"Relief shown by hachures.; Includes key to symbols, population, area figures, and geographical and historical notes, locations, and populations of Indian tribes.; Likely from Vandermaelen's Atlas Universal de Geographie.",44 x 52 Centimeters on sheet 52 x 60 Centimeters,Scale not given,French,"Vandermaelen, Philippe, 1795-1869",publisher not identified (Brussels),,Indians of North America,1827?,,,https://umedia.lib.umn.edu/item/p16022coll230:4090,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/4090/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/4090,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/4090/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|6|3|0|4|4|0|2|7|0|1|7|0|1,p16022coll230:4090,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2022-04-18T00:00:00Z,General Map Collection,p16022coll230,,Minnesota|Wisconsin|Iowa|Wisconsin,United States,North America,,W1000000 W0900000 N0480000 N0420000|(W 100--W 90°/N 48°--N 42°).
An accurate map of North America. : Describing and distinguishing the British and Spanish dominions on this great continent ; according to the definitive treaty concluded at paris 10th Feb. 1763 also all the West India Islands belonging to and possessed by the several european princes and states. The whole laid down according to the latest and most authentick improvements,An accurate map of North America. : Describing and distinguishing the British and Spanish dominions on this great continent ; according to the definitive treaty concluded at paris 10th Feb. 1763 also all the West India Islands belonging to and possessed by the several european princes and states. The whole laid down according to the latest and most authentick improvements,,"Inset maps: ""The passage by land to California ..."" --  ""A particular map of Baffin and Hudsons Bay.""; Shows boundaries, rivers, shoals roads, forests and settlements; articles from the treaty; notes about the region; arrows show prevailing wind direction.; Relief shown pictorially.; Longitude given from both Ferro and London meridians.",59 x 94 Centimeters,"Scale [1:5,550,000]",English,"Bowen, Emanuel, 1693 or 1694-1767",Printed for Robert Sayer ... as the Act directs (London),,,1772-07-02,,,https://umedia.lib.umn.edu/item/p16022coll230:4099,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/4099/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/4099,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/4099/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|8|3|7|6|5|0|0|8|0|1|7|0|1,p16022coll230:4099,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2022-04-18T00:00:00Z,General Map Collection,p16022coll230,,,,North America,Caribbean,W1250000 W0520000 N0520000 N0200000|(W 125°--W 52°/N 52°--N 20°).
"A new map of the Province of Quebec, according to the Royal Proclamation, of the 7th of October 1763 : from the French surveys connected with those made after the war","A new map of the Province of Quebec, according to the Royal Proclamation, of the 7th of October 1763 : from the French surveys connected with those made after the war",,"""Degrees of longitude west from London.""; Relief shown pictorially.; Scale determined by conversion of graphic scale (British miles).; Three graphic scales: British miles; Nautic leagues; and Canadian leagues about two miles each.; Four inset maps: A particular survey of the isles of Montreal; The city of Quebec; Course of the river St. Laurence, from La Valterie to Quebec; and Plan of Montreal, or Villemarie.",49 x 67 Centimeters,"Scale approximately 1:2,252,800",English,"Carver, Jonathan, 1710-1780",printed for Robt. Sayer and John Bennett (London),,,1776-02-16,,,https://umedia.lib.umn.edu/item/p16022coll230:4080,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/4080/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/4080,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/4080/manifest.json,U|M|N|_|A|L|M|A|:|9|9|3|1|4|9|5|9|0|0|0|0|1|7|0|1,p16022coll230:4080,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2022-04-18T00:00:00Z,General Map Collection,p16022coll230,,Quebec,Canada,North America,,W0810000 W0600000 N0530000 N0450000|(W 81°--W 60°/N 53°--N 45°)
A plan of the Coppermine River,A plan of the Coppermine River,,Photostat of original owned in 1944 by James F. Bell.,17.3 x 56 centimeters,"Scale approximately 1:115,000.",English,"Hearne, Samuel, 1745-1792",,,Manuscript Maps,1771-07,,,https://umedia.lib.umn.edu/item/p16022coll230:4078,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/4078/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/4078,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/4078/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|3|9|5|5|5|7|8|2|0|1|7|0|1,p16022coll230:4078,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2022-04-18T00:00:00Z,General Map Collection,p16022coll230,,,,,,
Assessed value of lands per acre as equated by the Minnesota Tax Commission,Assessed value of lands per acre as equated by the Minnesota Tax Commission,,"Shows county land values for 1922, 1924 and 1926.",62 x 47 Centimeters,"Scale (approximately 1:1,560,000)",English,Minnesota Tax Commission (1907-1939),Minnesota Tax Commission ((St. Paul)),,Land Value Taxation,1926,,,https://umedia.lib.umn.edu/item/p16022coll247:369,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/369/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/369,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/369/manifest.json,U|M|N|_|A|L|M|A|:|9|9|4|6|4|5|5|5|1|0|0|0|1|7|0|1,p16022coll247:369,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2022-04-18T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,W0971500 W0892300 N0492300 N0433000|(W 97°15'--W 89°30' /N 49°23'--N 43°30')
Atlantic Coastal Highway : the historic and romantic trail between the North and Florida,Atlantic Coastal Highway : the historic and romantic trail between the North and Florida,,Panel title.; Eleven strip maps and text on verso.,on sheet 102 x 23 centimeters,Scale not given,English,,"Norfolk-Portsmouth Chamber of Commerce (Norfolk,  Va)",,,1930?,,,https://umedia.lib.umn.edu/item/p16022coll230:4015,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/4015/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/4015,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/4015/manifest.json,U|M|N|_|A|L|M|A|:|9|9|4|0|8|0|8|6|3|0|0|0|1|7|0|1,p16022coll230:4015,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2022-04-18T00:00:00Z,General Map Collection,p16022coll230,,,,,,"W0820700 W0732100 N0405400 N0300000|(W 82°07'00""--W 73°21'00""/N 40°54'00""--N 30°00'00"")"
Average annual precipitation in inches,Average annual precipitation in inches,,"Relief shown by shading and spot heights.; ""Based on records of about 1600 stations for the 20-year period 1895-1914, and 2000 additional records, from 5 to 19 years in length, uniformly adjusted to the same period.""; Includes scale of shades, notes, chart: Period within which 50% of the annual precipitation occurs, and ancillary map: Percentage of annual precipitation occurring between Apr. 1 and Sept. 30.",40 x 60 Centimeters,"Scale 1:8,000,000",English,"Kincer, J. B. (Joseph Burton), 1874-1954",Weather Bureau (Washington),,Precipitation (Meteorology),1916,,,https://umedia.lib.umn.edu/item/p16022coll230:4086,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/4086/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/4086,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/4086/manifest.json,U|M|N|_|A|L|M|A|:|9|9|2|2|1|1|3|5|2|0|0|0|1|7|0|1,p16022coll230:4086,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2022-04-18T00:00:00Z,General Map Collection,p16022coll230,,,United States,North America,,W1250000 W0670000 N0470000 N0230000|(W 125°--W 67°/N 47°--N 23°).
Balloon view--Boston Harbor,Balloon view--Boston Harbor,,"Bird's-eye view.; Oriented with north toward the lower left.; Includes inset views: Lovell's Grove -- Tafts Hotel, Pt. Shirley -- Cohasset -- Boston Light -- Downer's Landing.",29 x 45 Centimeters,Not drawn to scale,English,"Rogers, F. Kimball","J.H. Daniels (Boston), 1979",,Coasts,1879,,,https://umedia.lib.umn.edu/item/p16022coll230:4061,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/4061/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/4061,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/4061/manifest.json,U|M|N|_|A|L|M|A|:|9|9|2|1|0|0|4|1|3|0|0|0|1|7|0|1,p16022coll230:4061,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2022-04-18T00:00:00Z,General Map Collection,p16022coll230,Boston,Massachusetts,United States,North America,,"W0710343 W0705700 N0422137 N0421910|(W 71°03'43""--W 70°57'00""/N 42°21'37""--N 42°19'10"")."
