Title,Alternative Title,Description,notes,dimensions,scale,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Is Part Of,Member Of,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Date Added,Collection Name,Set,City,State,Country,Continent,Region,coordinates
Baja California ...,Baja California ...,,"Relief shown by contours, form lines and spot heights; depths by isolines and soundings.; ""North America 1:1,000,000,"" ""South [sic] America 1:1,000,000.""; Each sheet includes ""Synoptical index,"" reliability diagram and index to adjoining sheets.",57 x 71 centimeters and 56 x 63 centimeters,"Scale 1:1,000,000",English,American Geographical Society of New York,"American Geographical Society of New York (New York), 1924",,,1924 - 1928,,,https://umedia.lib.umn.edu/item/p16022coll230:2894,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/2894/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/2894,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/2894/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|3|9|7|9|3|0|7|1|0|1|7|0|1,p16022coll230:2894,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-10-22T00:00:00Z,General Map Collection,p16022coll230,,Baja California,Mexico,North America|South America,,"W1183000 W1080000 N0330000 N0224000|(W 118°30'00""--W 108°00'00""/N 33°00'00""--N 22°40'00"")"
Colombia Prima or South America,Colombia Prima or South America,,"Relief shown pictorially.; Shows borders.; ""Publised by James Wyld (successor to Mr. Faden) Geographer to His Majesty. Charing Cross. East. 1833.""","106 x 74 centimeters, on sheets 76 x 53 centimeters","Scale approximately 1:7,500,000",English,"Delarochette, L. (Louis), 1731-1802",James Wyld (London),,,1833,,,https://umedia.lib.umn.edu/item/p16022coll230:2897,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/2897/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/2897,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/2897/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|5|2|7|3|1|0|7|6|0|1|7|0|1,p16022coll230:2897,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-10-22T00:00:00Z,General Map Collection,p16022coll230,,,,South America,,W0901000 W0295200 N0125100 S0561400|(W 90°10ʹ00ʺ--W 29°52ʹ00ʺ/N 12°51ʹ00ʺ--S 56°14ʹ00ʺ)
Colton's Peru and Bolivia,Colton's Peru and Bolivia,,Relief indicated by hachures.; Inset: City of Lima.; Greenwich or Washington meridian.,32 x 36 centimeters,"Scale approximately 1:8,250,000",English,"Colton, G. Woolworth (George Woolworth), 1827-1901",Colton (New York),,,1855,,,https://umedia.lib.umn.edu/item/p16022coll230:2881,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/2881/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/2881,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/2881/manifest.json,U|M|N|_|A|L|M|A|:|9|9|3|1|3|1|4|1|2|0|0|0|1|7|0|1,p16022coll230:2881,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-10-22T00:00:00Z,General Map Collection,p16022coll230,,,Peru|Bolivia,South America,,"W0823000 W0573000 S0034500 S0230000|(W 82°30'00""--W 57°30'00""/S 3°45'00""--S 23°00'00"")"
Geographical and topographical map of the island of Cuba,Geographical and topographical map of the island of Cuba,,Relief shown by hachures.; Includes map key and note.,59 x 84 centimeters,"Scale approximately 1:125,000",English,"Pichardo y Jiménez, Esteban Tranquilino","Republished in the Office of the Chief of Engineers U.S.A (Washington,  D.C)",,,1873-11-27,,,https://umedia.lib.umn.edu/item/p16022coll230:2875,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/2875/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/2875,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/2875/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|3|9|9|9|6|8|3|6|0|1|7|0|1,p16022coll230:2875,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-10-22T00:00:00Z,General Map Collection,p16022coll230,,,Cuba,North America|South America,,"W0845700 W0740700 N0231600 N0194900|(W 84°57'00""--W 74°07'00""/N 23°16'00""--N 19°49'00"")"
Mapa de la República de Bolivia,Mapa de la República de Bolivia,,Relief shown by hachures.; Prime meridian: Paris.,"104 x 88 centimeters, sheets 59 x 98 centimeters","Scale 1:2,000,000",Spanish,"Puig, Victor",Grabado é impreso por Erhard Hermanos (Paris),,,1901,,,https://umedia.lib.umn.edu/item/p16022coll230:2869,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/2869/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/2869,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/2869/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|3|9|5|0|0|7|1|6|0|1|7|0|1,p16022coll230:2869,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-10-22T00:00:00Z,General Map Collection,p16022coll230,,,Bolivia,South America,,"W0693800 W0572700 S0094000 S0225300|(W 69°38'00""--W 57°27'00""/S 9°40'00""--S 22°53'00"")"
Mapa del Rio Magdalena,Mapa del Rio Magdalena,,"Relief shown by shading and spot heights.; Includes: ""Cuadros de Distancias.""",97 x 53 centimeters,"Scale 1:1,000,000",Spanish,Colombia. Oficina de Longitudes,Oficina de Longitudes (Bogotä),,,1929,,,https://umedia.lib.umn.edu/item/p16022coll230:2866,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/2866/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/2866,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/2866/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|3|9|5|0|0|8|7|1|0|1|7|0|1,p16022coll230:2866,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-10-22T00:00:00Z,General Map Collection,p16022coll230,,,Colombia,South America,,"W0752600 W0745100 N0035900 N0024200|(W 75°26'00""--W 74°51'00""/N 3°59'00""--N 2°42'00"")"
Map drawn by Lieut. Lardner Gibbon to accompany his Report. 1854,Map drawn by Lieut. Lardner Gibbon to accompany his Report. 1854,,Inset map of Madeira River.,on sheet 52 x 79 centimeters,Scale [1:3801600],English,"Gibbon, Lardner",A. Hoen (Baltimore),,,1854,,,https://umedia.lib.umn.edu/item/p16022coll230:2888,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/2888/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/2888,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/2888/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|8|6|2|3|7|8|0|0|0|1|7|0|1,p16022coll230:2888,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-10-22T00:00:00Z,General Map Collection,p16022coll230,,,,South America,,"W0693800 W0572700 S0094000 S0225300|(W 69°38'00""--W 57°27'00""/S 9°40'00""--S 22°53'00"")"
Map of Central America,Map of Central America,,"L.D. Williams, Draughtn. U.S.C.S.",110 x 107 centimeters,"Scale 1:2,500,000",English,U.S. Coast and Geodetic Survey,The Survey (Washington),,,1856,,,https://umedia.lib.umn.edu/item/p16022coll230:2842,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/2842/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/2842,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/2842/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|7|9|6|3|3|3|0|0|0|1|7|0|1,p16022coll230:2842,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-10-22T00:00:00Z,General Map Collection,p16022coll230,,,,North America|South America,,"W0953000 W0730300 N0182700 N0054300|(W 95°30'00""--W 73°03'00""/N 18°27'00""--N 5°43'00"")"
Map of the Andes,Map of the Andes,,"Maps show altitude profiles (by inverse fahrenheit scale for boiling of water) for two routes traversed by Gibbon, east to west, and north to south.; ""To accompany his report.""; Linen backed.",on sheet 42 x 51 centimeters,"Scale 1:2,250,000 : 1⁰ S. Lat. = 2 inch",English,,"Supt. of Govt. Docs? (Washington,  DC)",,,1854,,,https://umedia.lib.umn.edu/item/p16022coll230:2878,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/2878/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/2878,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/2878/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|8|6|4|5|6|7|0|0|0|1|7|0|1,p16022coll230:2878,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-10-22T00:00:00Z,General Map Collection,p16022coll230,,,,South America,Andes,"W0852700 W0281000 N0143700 S0565700|(W 85°27'00""--W 28°10'00""/N 14°37'00""--S 56°57'00"")"
"Map of the rivers Huallaga, Ucayali, & Amazon : from the observations of Lieut. Wm. L. Herndon U.S.N.","Map of the rivers Huallaga, Ucayali, & Amazon : from the observations of Lieut. Wm. L. Herndon U.S.N.",,"Detached from: Senate, Ex. Doc. No. 36, 2d Sess. 32d Congress.; Verified in: Catalogue of Maps of Hispanic America, American Geographical Society, volume 3, page 123, no. 1853-a (3).",64 x 148 centimeters,"Scale approximately 1:2,200,000",English,"Tyssowski, Jan, 1811-1856","A. Hoen (Baltimore,  MD)",,,1853,,,https://umedia.lib.umn.edu/item/p16022coll230:2833,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/2833/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/2833,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/2833/manifest.json,U|M|N|_|A|L|M|A|:|9|9|4|4|7|6|3|3|5|0|0|0|1|7|0|1,p16022coll230:2833,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-10-22T00:00:00Z,General Map Collection,p16022coll230,,,,South America,,W0772000 W0455000 N0001000 S0122000|(W 77⁰20ʹ--W 45⁰50ʹ/N 0⁰10ʹ--S 12⁰20ʹ)
