Title,Alternative Title,Description,notes,dimensions,scale,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Is Part Of,Member Of,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Date Added,Collection Name,Set,City,State,Country,Continent,Region,coordinates
"Accuratissima totius Asiae tabula : in omnes partes divisa, de nova correcta, ac in lucem edita","Accuratissima totius Asiae tabula : in omnes partes divisa, de nova correcta, ac in lucem edita","Cartographic Details: Scale not given. Map of Asia from Saudi Arabia, Russia, India, China, Japan to Southeast Asia with relief shown pictorially. Title from decorative cartouche surrounded by figures with camel. Plate from: Atlas sive descriptio terrarum orbis cum indicibus alphabeticis ... / Frederik de Wit. Amsterdam : Frederik de Wit, [1688?].",,46.9 x 55.6 centimeters,Scale not given.,Latin,"de Wit, Frederik",Frederik de Wit; Amserdam,,"Asia, Central Maps Early Works to 1800|Southeast Asia Maps Early Works to 1800|South Asia Maps Early Works to 1800|Asia Maps Early Works to 1800|Early Maps",1688?,,,https://umedia.lib.umn.edu/item/p16022coll246:321,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll246/id/321/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll246/id/321,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll246/321/manifest.json,U|M|N|_|A|L|M|A|:|9|9|2|7|0|8|2|2|5|0|0|0|1|7|0|1,p16022coll246:321,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2018-01-18T00:00:00Z,Ames Library of South Asia Maps,p16022coll246,,,,Asia,,
A chart of the coast of Pegu : with the adjacent coast of Arakan and Tanasserim,A chart of the coast of Pegu : with the adjacent coast of Arakan and Tanasserim,"Cartographic Details: Scale approximately 1:1,100,000 (E 93°10'00""--E 98°35'00""/N 21°00'00""--N 13°30'00""). Relief shown pictorially. Depths shown by soundings. Insets: Plan of Martaban River -- Plan of Arakan River -- Plan of Sirian River -- Plan of the Entrance of Perseen River. In upper right: 38.",,54 x 76 centimeters,"Scale approximately 1:1,100,000",English,"Ritchie, John, active 1771-1814|Robert Sayer and John Bennett (Firm)",Robert Sayer and John Bennet ; London,,Nautical Charts Burma Irrawaddy Division|Nautical Charts Burma Rangoon (Division)|Nautical Charts Burma Rakhine State|Nautical Charts Burma Mon State|Nautical Charts Burma Tenasserim Division|Nautical Charts Andaman Sea|Irrawaddy Division (Burma) Maps Early Works to 1800|Rangoon (Burma) Maps Early Works to 1800|Mon State (Burma) Maps Early Works to 1800|Tenasserim Division (Burma) Maps Early Works to 1800|Rakhine State (Burma) Maps Early Works to 1800|Andaman Sea Maps Early Works to 1800|Nautical Charts|Early Maps,1783,,,https://umedia.lib.umn.edu/item/p16022coll246:344,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll246/id/344/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll246/id/344,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll246/344/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|3|9|4|4|3|9|2|7|0|1|7|0|1,p16022coll246:344,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2018-01-18T00:00:00Z,Ames Library of South Asia Maps,p16022coll246,,,Myanmar,Asia,,
A chart of the east Indian Ocean : from Cape Guardefoy to Cochin on the coast of Malabar.,A chart of the east Indian Ocean : from Cape Guardefoy to Cochin on the coast of Malabar.,"Cartographic Details: Scale [1:6,550,000] (E 42°--E 78°/N 34°--N 9°). Date from previous call number.",,48 x 58 centimeters,"Scale [1:6,550,000]",English,,,,Indian Ocean Maps Early Works to 1800|Maps|Early Maps,1728,,,https://umedia.lib.umn.edu/item/p16022coll246:280,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll246/id/280/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll246/id/280,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll246/280/manifest.json,U|M|N|_|A|L|M|A|:|9|9|3|5|1|0|9|3|0|0|0|0|1|7|0|1,p16022coll246:280,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2018-01-18T00:00:00Z,Ames Library of South Asia Maps,p16022coll246,,,,Asia,Indian Ocean,
A chart of the Indian Ocean : improved from the chart of M. D'Apres De Mannevillette ; with the addition of a part of the Pacifi,A chart of the Indian Ocean : improved from the chart of M. D'Apres De Mannevillette ; with the addition of a part of the Pacifi,"Cartographic Details: Scale approximately 1:15 500 000.""Approved by the chart committee of the Admiralty."" Inset: Anemo-hydrography of the monsoons according to Viconte Grenier. Map of Indian Ocean and Western Pacific showing tracks of various navigators, dates of discoveries, with relief shown pictorially.",,59 x 112 centimeters,Scale approximately 1:15 500 000,English,"Faden, William, 1749-1836.|Hatchett, J.",W. Faden Geographer to the King and to H.R.H. the Prince of Wales; London,,Discoveries in Geography|Australia Maps|Indian Ocean Discovery and Exploration Maps|Australia|Indian Ocean|Maps|Maps|Nautical Charts,1803-06-04,,,https://umedia.lib.umn.edu/item/p16022coll246:348,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll246/id/348/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll246/id/348,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll246/348/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|3|9|4|3|4|9|2|4|0|1|7|0|1,p16022coll246:348,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2018-01-18T00:00:00Z,Ames Library of South Asia Maps,p16022coll246,,,Australia,Australia,,
A chart of the northern part of the Bay of Bengal : between Point Palmiras and the Aracan shore,A chart of the northern part of the Bay of Bengal : between Point Palmiras and the Aracan shore,"Cartographic Details: Scale approximately 1:880,000 (E 85°50'00""--E 93°15'00""/N 23°30'00""--N 19°10'00""). Depth shown by soundings. Inset: Chittigong River. Includes table: Astronomical Observations. Includes 4 coastal profiles.",,56 x 87 centimeters,"Scale approximately 1:880,000",English,"Plaisted, Bartholomew, -1767|Ritchie, John, active 1771-1814",Laurie & Whittle; London,,"Nautical Charts Bengal, Bay of Early Works to 1800|Bengal, Bay of Maps Early Works to 1800|Nautical Charts",1794,,,https://umedia.lib.umn.edu/item/p16022coll246:117,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll246/id/117/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll246/id/117,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll246/117/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|3|9|4|4|6|0|4|9|0|1|7|0|1,p16022coll246:117,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2018-01-18T00:00:00Z,Ames Library of South Asia Maps,p16022coll246,,,,Asia,,
A compleat map of the East Indies : exhibiting the English territorial acquisitions,A compleat map of the East Indies : exhibiting the English territorial acquisitions,"Cartographic Details: Scale approximately 1:14,000,000 (E 58°--E 118°/N 36°--N 00°) Map of South East Asia and India. Relief shown pictorially. Prime meridian: Ferro. Plate 27. Likely originally from: A new atlas of the mundane system, or, of geography and cosmography ... /S. Dunn. London : R. Sayer, 1774.",,31 x 43 centimeters,"Scale approximately 1:14,000,000",English,"Dunn, Samuel, -1794","Printed by R. Sayer, 53 Fleet Street ; London",,South Asia Maps|East Indies Maps|Southeast Asia Maps|Maps,1786?,,,https://umedia.lib.umn.edu/item/p16022coll246:143,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll246/id/143/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll246/id/143,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll246/143/manifest.json,U|M|N|_|A|L|M|A|:|9|9|2|0|9|9|6|5|8|0|0|0|1|7|0|1,p16022coll246:143,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2018-01-18T00:00:00Z,Ames Library of South Asia Maps,p16022coll246,,,,Asia,,
A corrected chart of part of the Persian Gulph,A corrected chart of part of the Persian Gulph,"Cartographic Details: Scale not given (E 53°05'00""--E 57°09'00""/N 27°19'00""--N 25°04'00""). Nautical chart of the Strait of Hormuz showing depth soundings. Includes inset map of Muscat coastline.",,28 x 46 centimeters,Scale not given.,English,"McCluer, John, approximaty 1794|Dalrymple, Alexander, 1737-1808",A Dalrymple; Londdon,,"Nautical Charts Hormuz, Strait of Early Works to 1800|Nautical Charts Iran Persian Gulf Coast Early Works to 1800|Hormuz, Strait of Maps Early Works to 1800|Persian Gulf Coast (Iran) Maps Early Works to 1800|Persian Gulf Maps Early Works to 1800|Early Maps|Nautical Charts",1788-06-27,,,https://umedia.lib.umn.edu/item/p16022coll246:425,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll246/id/425/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll246/id/425,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll246/425/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|3|3|5|1|6|9|3|0|0|1|7|0|1,p16022coll246:425,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2018-01-18T00:00:00Z,Ames Library of South Asia Maps,p16022coll246,,,,Asia,Middle East,
Ad antiquam Indiæ geographiam tabula : auctor d'Anville,Ad antiquam Indiæ geographiam tabula : auctor d'Anville,"Cartographic Details: Scale [1:11,000,000]. Inset map:""Ptolemaicæ tabulæ (in parte maritima) brevis imago."" Numbered 33. Shows rivers and settlements. Published by Harrison as part of an apparently untitled general atlas. Relief shown pictorially. Ferro meridian.",,43 x 38 centimeters,"Scale [1:11,000,000]",English,"Bourguignon d' Anville, Jean Baptiste, 1697-1782|Harrison, John, active 1784-1792",Engraved for J. Harrison ... ; London,,India Maps|Maps,1788-01-14,,,https://umedia.lib.umn.edu/item/p16022coll246:408,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll246/id/408/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll246/id/408,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll246/408/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|4|5|4|3|1|0|0|0|0|1|7|0|1,p16022coll246:408,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2018-01-18T00:00:00Z,Ames Library of South Asia Maps,p16022coll246,,,India,Asia,,
Aerial map of Burma,Aerial map of Burma,,,"49 x 28 centimeters, on sheet 51 x 40 centimeters",Scale 1:80,English,,,,Physical Maps|Burma Maps,1945,,,https://umedia.lib.umn.edu/item/p16022coll246:262,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll246/id/262/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll246/id/262,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll246/262/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|4|7|5|6|1|0|3|4|0|1|7|0|0,p16022coll246:262,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2018-01-18T00:00:00Z,Ames Library of South Asia Maps,p16022coll246,,,Myanmar,Asia,,
Afghanistan : with additions to railways up to March 1892.,Afghanistan : with additions to railways up to March 1892.,"Cartographic Details: Scale 1:1,520,640 ; Conic projection Relief shown as hachures and heights in feet. Shows: international boundaries, railways, roads, tracks.",,82 x 106 centimeters,"Scale 1:1,520,640",English,Survey of India,Survey of India; Dehra Dun,,Afghanistan Maps|Maps,1892,,,https://umedia.lib.umn.edu/item/p16022coll246:282,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll246/id/282/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll246/id/282,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll246/282/manifest.json,U|M|N|_|A|L|M|A|:|9|9|3|9|5|3|9|2|8|0|0|0|1|7|0|1,p16022coll246:282,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2018-01-18T00:00:00Z,Ames Library of South Asia Maps,p16022coll246,,,Afghanistan,Asia,,
