Title,Alternative Title,Description,notes,dimensions,scale,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Is Part Of,Member Of,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Date Added,Collection Name,Set,City,State,Country,Continent,Region,coordinates
A correct map of Virginia,A correct map of Virginia,,"Relief shown by hachures.; Prime meridians: Philadelphia and London.; In upper right margin: 17.; From Carey's general atlas, improved and enlarged. 1814.",31 x 47 centimeters,"Scale approximately 1:1,600,000",English,"Carey, Mathew, 1760-1839",Mathew Carey (Philadelphia),,,1814,,,https://umedia.lib.umn.edu/item/p16022coll230:1545,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1545/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1545,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1545/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|4|8|4|1|5|8|5|5|0|1|7|0|1,p16022coll230:1545,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-05-17T00:00:00Z,General Map Collection,p16022coll230,,Virginia,United States,North America,,W0834500 W0750000 N0404500 N0361500|(W 83°45ʹ--W 75°00ʹ/N 40°45ʹ--N 36°15ʹ)
A General map of the new settlement called Transilvania,A General map of the new settlement called Transilvania,,"Relief shown pictorially.; On verso: Novuelle Asie. 343. Nnnnnnn.; Probably issued in: L'atlas, ou, Meditations cosmographiques de la fabrique du monde ... Amsterodami : Sumptibus & typis aeneis, Iudoci Hondij.",28 x 54,"Scale 1:3,000,000",English,,,,Early Maps,1776,,,https://umedia.lib.umn.edu/item/p16022coll230:1528,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1528/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1528,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1528/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|6|4|7|4|8|0|0|0|0|1|7|0|1,p16022coll230:1528,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-05-17T00:00:00Z,General Map Collection,p16022coll230,,Kentucky,United States,North America,,"W0915000 W0745000 N0395000 N0325000|(W 91°50'00""--W 74°50'00""/N 39°50'00""--N 32°50'00"")"
A new discription [sic] of Carolina,A new discription [sic] of Carolina,,"Relief shown pictorially.; Oriented with north to right.; Inset: [Ashley River and Cooper River].; Shows the coast from Bay d Mosquicos, near St. Augustine, Fla. to the James River, Va.; ""Facsimile of the earliest map of Carolina ... from an original map in the collection of Thos. Addis Emmet, M.D. for Mayor Courtenay, Charleston, S.C., 1887.""",39 x 53 centimeters,"Scale approximately 1:1,850,000",English,"Moxon, J. (James)",J. Bien & Co. Photo Lith (New York?),,Early Maps,1887,,,https://umedia.lib.umn.edu/item/p16022coll230:1552,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1552/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1552,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1552/manifest.json,U|M|N|_|A|L|M|A|:|9|9|2|8|7|2|9|9|4|0|0|0|1|7|0|1,p16022coll230:1552,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-05-17T00:00:00Z,General Map Collection,p16022coll230,,,United States,North America,,"W0855700 W0724200 N0413600 N0235200|(W 85°57'00""--W 72°42'00""/N 41°36'00""--N 23°52'00"")"
A new map of Kentucky : with its roads & distances from place to place along the stage & steamboat routes,A new map of Kentucky : with its roads & distances from place to place along the stage & steamboat routes,,"Includes insets of Falls of the Ohio, Lexington Region, Maysville Region.; Includes distance tables for Louisville to Pittsburg and Louisville to New Orleans.; Relief shown by hachures.",26 x 31 centimeters,"Scale approximately 1:2,225,000",English,"Mitchell, S. Augustus (Samuel Augustus), 1792-1868",Published by S. Augustus Mitchell (Philada),,,1846,,,https://umedia.lib.umn.edu/item/p16022coll230:1572,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1572/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1572,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1572/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|6|4|6|4|7|5|0|0|0|1|7|0|1,p16022coll230:1572,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-05-17T00:00:00Z,General Map Collection,p16022coll230,,Kentucky,United States,North America,,"W0893400 W0815700 N0390800 N0362900|(W 89°34'00""--W 81°57'00""/N 39°08'00""--N 36°29'00"")"
"A plan of the boundary lines between the Province of Maryland and the three lower counties on Delaware, with part of the parallel of latitude which is the boundary between the provinces of Maryland and Pennsylvania","A plan of the boundary lines between the Province of Maryland and the three lower counties on Delaware, with part of the parallel of latitude which is the boundary between the provinces of Maryland and Pennsylvania",,"Shows the northern part of the Mason and Dixon line.; Originally published with: A plan of the west line, or parallel of latitude, which is the boundary between the provinces of Maryland and Pennsylvania; both maps surveyed by Mason and Dixon, 1763-1767. Probably published: Philadelphia : Robert Kennedy, 1768.; ""Facsimile of the parchment map prepared by Messrs. Mason and Dixon in 1768. Original loaned by Maryland Historical Society.""; ""Resurvey of the Mason-Dixon Line""--Upper left margin.; Includes notes, and statement, signatures and seals of commissioners Horatio Sharpe, et al.; ""Plate LXXXII""--Upper right margin.",66 x 178 centimeters,"Scale [ca. 1:269,280]",English,"Mason, Charles, 1728-1786","Maryland Historical Society (Baltimore,  Md)",,Early Maps,1900?,,,https://umedia.lib.umn.edu/item/p16022coll230:1458,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1458/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1458,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1458/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|5|5|8|8|5|0|8|6|0|1|7|0|1,p16022coll230:1458,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-05-17T00:00:00Z,General Map Collection,p16022coll230,,Maryland|Delaware,United States,North America,,"W0760400 W0745800 N0394700 N0381800|(W 76°04'00""--W 74°58'00""/N 39°47'00""--N 38°18'00"")"
A provisional geologic and topographic map of Mississippi,A provisional geologic and topographic map of Mississippi,,Relief shown by contours and hachures.,67 x 46 centimeters,"Scale approximately 1:850,000",English,"Mississippi Geological, Economic, and Topographical Survey",The Survey (Jackson),,Geology,1907?,,,https://umedia.lib.umn.edu/item/p16022coll230:1557,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1557/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1557,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1557/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|7|9|5|3|4|2|0|0|0|1|7|0|1,p16022coll230:1557,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-05-17T00:00:00Z,General Map Collection,p16022coll230,,Mississippi,United States,North America,,"W0913900 W0880500 N0345900 N0300800|(W 91°39'00""--W 88°05'00""/N 34°59'00""--N 30°08'00"")"
Colton's Florida,Colton's Florida,,"Entered according to Act of Congress in ... 1868 by G.W. & C.B. Colton & Co. ...; Prime meridian: Greenwich.; Map inside decorative border.; Hand colored.; Includes inset continuation map of southern Florida and the Keys.; Descriptive text of ""The West Indies"" on verso.; Atlas plate numbers: No. 50-No. 51.",44 x 66 centimeters,"Scale [1:1,140,000]",English,G.W. & C.B. Colton & Co,G.W. & C.B. Colton & Co (New York),,,1868,,,https://umedia.lib.umn.edu/item/p16022coll230:1455,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1455/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1455,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1455/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|0|8|6|2|3|8|0|0|0|1|7|0|1,p16022coll230:1455,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-05-17T00:00:00Z,General Map Collection,p16022coll230,,Florida,United States,North America,,W0873500 W0801000 N0310000 N0264500|(W 87°35ʹ--W 80°10ʹ/N 31°00ʹ--N 26°45ʹ)
Eastern Virginia and part of Maryland,Eastern Virginia and part of Maryland,"Subject: Map of eastern Virginia and Maryland, showing the roads, railroads and towns.","Relief shown pictorially.; Not listed in Library of Congress Civil War Maps.; ""Entered according to act of Congress in the year 1861 by Scho?nberg & Co. in the clerk's office of the District Court of the United States for the Southern Distr. of New York.""","58 x 51 centimeters, on sheet 73 x 59 centimeters","Scale approximately 1:570,240",English,,"Published by Scho?nberg & Co.,  New York (New York)",,American Civil War (1861 1865),1861,,,https://umedia.lib.umn.edu/item/p16022coll230:1564,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1564/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1564,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1564/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|4|0|6|1|8|0|9|5|0|1|7|0|1,p16022coll230:1564,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-05-17T00:00:00Z,General Map Collection,p16022coll230,,Maryland|Virginia,United States,North America,,W0792700 W0753800 N0394400 N0362300|(W 79°27'--W 75°38'/N 39°44'--N 36°23')
Federal aid highway system progress map : [Alabama],Federal aid highway system progress map : [Alabama],,"Explanation of map at bottom of each sheet.; ""Data corrected to Dec. 31, 1927.""",each 46 x 70 centimeters on sheets 55 x 79 centimeters,"Scale 1:500,000; 1 inch to 7.891 miles.",English,United States. Bureau of Public Roads,"(Washington,  D.C., )",,Roads,1927,,,https://umedia.lib.umn.edu/item/p16022coll230:1534,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1534/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1534,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1534/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|7|6|4|4|0|6|0|0|0|1|7|0|1,p16022coll230:1534,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-05-17T00:00:00Z,General Map Collection,p16022coll230,,Alabama,United States,North America,,W8803000 W8405200 N3500000 N3001500|(W 88°30ʹ--W 84°54ʹ/N 35°--N 30°15ʹ)
Generalized soil map of Florida,Generalized soil map of Florida,,"Avec priv. du Roy.; Includes index to streets, buildings, etc.","74 x 77 centimeters, on sheet 82 x 85 centimeters","Scale 1:1,000,000",English,"Harper, Roland M. (Roland McMillan), 1878-1966",Florida Geological Survey (Florida),,Soils,1925,,,https://umedia.lib.umn.edu/item/p16022coll230:1573,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1573/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1573,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1573/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|6|6|3|1|1|9|0|0|0|1|7|0|1,p16022coll230:1573,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-05-17T00:00:00Z,General Map Collection,p16022coll230,,Florida,United States,North America,,W0870000 W0800000 N0310000 N0250000|(W 87°--W 80°/N 31°--N 25°)
