Title,Alternative Title,Description,notes,dimensions,scale,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Is Part Of,Member Of,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Date Added,Collection Name,Set,City,State,Country,Continent,Region,coordinates
"1929 official road map, Wisconsin","1929 official road map, Wisconsin",,"Relief shown by hachures.; Also shows indications of ""cities and towns in which are located Service Stations of the Standard Oil Company (Indiana).""; ""Copyrighted by the H.M Gousha Company, Chicago, Ill.""; Indexed.; Ancillary highway map of region and text on verso.; Code in lower right corner: ""C-128 J.C.""",59 x 39 centimeters,"Scale approximately 1:1,238,000",English,H.M. Gousha Company,"H.M. Gousha Co (Chicago,  Ill)",,Roads,1929,,,https://umedia.lib.umn.edu/item/p16022coll230:1887,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1887/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1887,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1887/manifest.json,U|M|N|_|A|L|M|A|:|9|9|4|6|1|8|2|1|9|0|0|0|1|7|0|1,p16022coll230:1887,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-07-19T00:00:00Z,General Map Collection,p16022coll230,,Wisconsin,United States,North America,,"W0925300 W0861400 N0471800 N0422900|(W 92ʻ53'00""--W 86ʻ14'00""/N 47ʻ18'00""--N 42ʻ29'00"")"
Apostle Islands and Harbor of Bayfield and its surroundings,Apostle Islands and Harbor of Bayfield and its surroundings,,"Shows railroads and acreage of the Apostle Islands.; ""Bayfield, Wis., situated upon the largest and best protected Harbor on this Continent, and sheltered by 22 Islands, is rapidly becoming the most prominent Watering-place of this Country.""; ""Apostle Islands, to be the fruit fields of the North West.""","75 x 53 centimeters, on sheet 80 x 59 centimeters","Scale approximately 1:134,112.",English,"Whittlesey, A","Northwestern Litho. Co. (Reed & Monasch) (St. Paul,  Minn)",,,1871,,,https://umedia.lib.umn.edu/item/p16022coll230:1946,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1946/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1946,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1946/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|4|0|0|2|9|0|3|6|0|1|7|0|1,p16022coll230:1946,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-07-19T00:00:00Z,General Map Collection,p16022coll230,,Wisconsin,United States,North America,,"W0911000 W0902045 N0470540 N0462400|(W 91°10'00""--W 90°20'45""/N 47°05'40""--N 46°24'00"")"
Base map of Illinois,Base map of Illinois,,Relief shown by spot heights.,125 x 72 centimeters,"Scale 1:500,000 approximately 8 miles to 1 inch",English,Illinois State Geological Survey,"The Survey (Urbana,  Ill)",,,1911,,,https://umedia.lib.umn.edu/item/p16022coll230:1973,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1973/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1973,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1973/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|7|8|4|5|0|2|0|0|0|1|7|0|1,p16022coll230:1973,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-07-19T00:00:00Z,General Map Collection,p16022coll230,,Illinois,United States,North America,,W0913000 W0873000 N0423000 N0370000|(W 91⁰30ʹ--W 87⁰30ʹ/N 42⁰30ʹ--N 37⁰00ʹ)
Base map of Illinois,Base map of Illinois,,Relief shown by spot heights.,125 x 72 centimeters,,English,Illinois State Geological Survey,"The Survey (Urbana,  Ill)",,,1912,,,https://umedia.lib.umn.edu/item/p16022coll230:1983,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1983/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1983,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1983/manifest.json,U|M|N|_|A|L|M|A|:|9|9|4|4|7|5|7|1|6|0|0|0|1|7|0|1,p16022coll230:1983,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-07-19T00:00:00Z,General Map Collection,p16022coll230,,Illinois,United States,North America,,
Base map of Illinois,Base map of Illinois,,Relief shown by spot heights.,125 x 72 centimeters,"Scale 1:500,000 approximately 8 miles to 1 inch",English,Illinois State Geological Survey,"The Survey (Urbana,  Ill)",,,1924,,,https://umedia.lib.umn.edu/item/p16022coll230:1947,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1947/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1947,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1947/manifest.json,U|M|N|_|A|L|M|A|:|9|9|2|3|0|6|2|8|8|0|0|0|1|7|0|1,p16022coll230:1947,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-07-19T00:00:00Z,General Map Collection,p16022coll230,,Illinois,United States,North America,,W0913000 W0873000 N0423000 N0370000|(W 91°30ʹ--W 87°30ʹ/N 42°30ʹ--N 37°00ʹ)
Chicago's gangland,Chicago's gangland,,"""1923-1926.""; Shows gangs with clubrooms, those without, and symbolizes private and public property and lands.",65 x 45 centimeters,Scale not given,English,"Thrasher, Frederic Milton, 1892-1962",publisher not identified,,Gangs,1926?,,,https://umedia.lib.umn.edu/item/p16022coll205:626,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/626/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/626,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/626/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|2|6|5|0|1|5|0|0|0|1|7|0|1,p16022coll205:626,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-07-19T00:00:00Z,City Maps,p16022coll205,Chicago,Illinois,United States,North America,,"W0874700 W0873500 N0415700 N0414700|(W 87°47'00""--W 87°35'00""/N 41°57'00""--N 41°47'00"")"
Chicago's gangland,Chicago's gangland,,"Photocopy.; ""1923-1926.""; Shows gangs with clubrooms, those without, and symbolizes private and public property and lands.",64 x 44 centimeters,Scale not given,English,"Thrasher, Frederic Milton, 1892-1962",publisher not identified,,Gangs,1926?,,,https://umedia.lib.umn.edu/item/p16022coll205:634,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/634/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/634,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/634/manifest.json,U|M|N|_|A|L|M|A|:|9|9|2|8|8|8|5|2|2|0|0|0|1|7|0|1,p16022coll205:634,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-07-19T00:00:00Z,City Maps,p16022coll205,Chicago,Illinois,United States,North America,,"W0875600 W0873100 N0420100 N0413800|(W 87°56'00""--W 87°31'00""/N 42°01'00""--N 41°38'00"")"
"City of Jackson, major street plan","City of Jackson, major street plan",,January 1929.,51 x 54 centimeters,"Scale approximately 1:14,600",English,Jackson (Mich.). Office of City Engineer,"Office of the Engineer (Jackson,  Mich)",,,1929,,,https://umedia.lib.umn.edu/item/p16022coll205:632,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/632/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/632,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/632/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|3|9|9|7|7|9|9|5|0|1|7|0|1,p16022coll205:632,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-07-19T00:00:00Z,City Maps,p16022coll205,Jackson,Michigan,United States,North America,,"W0842600 W0842200 N0421600 N0421200|(W 84°26'00""--W 84°22'00""/N 42°16'00""--N 42°12'00"")"
City of Stevens Point : county seat of Portage Co. Wis,City of Stevens Point : county seat of Portage Co. Wis,,"Shows plat additions, lot numbers, and some landownership.",58 x 58 centimeters,"Scale 1:4,800; 400 feet = 1 inch",English,,publisher not identified,,Real Property|Landowners,1910 - 1919?,,,https://umedia.lib.umn.edu/item/p16022coll205:633,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/633/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/633,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/633/manifest.json,U|M|N|_|A|L|M|A|:|9|9|2|3|7|1|9|9|1|0|0|0|1|7|0|1,p16022coll205:633,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-07-19T00:00:00Z,City Maps,p16022coll205,Stevens Point,Wisconsin,United States,North America,,"W0893626 W0892938 N0443403 N0442934|(W 89°36'26""--W 89°29'38""/N 44°34'03""--N 44°29'34"")"
Coal map of Illinois and Indiana,Coal map of Illinois and Indiana,,"January 1903.; ""The area of the coal measures are shown by the yellow tint. The various numbers printed in red show the mining operations, and are referred to in the accompanying book, entitled Coal mines and coal railways.""; ""Copyright, 1903, by the Peabody Coal Company.""","124 x 108 centimeters, on sheet 127 x 110 centimeters","Scale approximately 1:500,000",English,"Bement, A. (Alburto), 1862-","Peabody Coal Co (Chicago), 1903",,Coal|Coal|Coal Mines and Mining|Coal Mines and Mining,1903,,,https://umedia.lib.umn.edu/item/p16022coll230:1869,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1869/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1869,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1869/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|3|9|8|1|9|0|5|6|0|1|7|0|1,p16022coll230:1869,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-07-19T00:00:00Z,General Map Collection,p16022coll230,,Illinois|Indiana,United States,North America,,"W0913000 W0844800 N0423000 N0365800|(W 91°30'00""--W 84°48'00""/N 42°30'00""--N 36°58'00"")"
