Title,Alternative Title,Description,notes,dimensions,scale,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Is Part Of,Member Of,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Date Added,Collection Name,Set,City,State,Country,Continent,Region,coordinates
"Geologic map of the Bighorn Basin, Wyoming","Geologic map of the Bighorn Basin, Wyoming",,"Relief shown by contours.; ""Professional paper no. 53 Pl. III""--upper right.",62 x 67 centimeters,"Scale approximately 1:254,000",English,"Fisher, C. A",U.S. Geological Survey (Washington D.C),,Geology,1905,,,https://umedia.lib.umn.edu/item/p16022coll230:2492,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/2492/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/2492,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/2492/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|6|2|1|0|8|0|0|0|0|1|7|0|1,p16022coll230:2492,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-09-20T00:00:00Z,General Map Collection,p16022coll230,,Wyoming,United States,North America,,W1093000 W1071500 N0450000 N0433000|(W 109⁰30ʹ--W 107⁰15ʹ/N 45⁰00ʹ--N 43⁰30ʹ)
"Boise National Forest, Idaho : 1917","Boise National Forest, Idaho : 1917",,"Relief shown by hachures and spot heights.; ""Boise principal meridian.""; Text on rules, regulations, laws and tourist information on verso.",71 x 66 centimeters,No scale given,English,United States. Forest Service. Intermountain Region,"USGS (Ogden,  Utah)",,Forest Reserves|Forests and Forestry,1917,,,https://umedia.lib.umn.edu/item/p16022coll230:2334,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/2334/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/2334,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/2334/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|4|8|3|6|5|0|4|5|0|1|7|0|1,p16022coll230:2334,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-09-17T00:00:00Z,General Map Collection,p16022coll230,,Idaho,United States,North America,Boise National Forest,W1153712 W1153702 N0440549 N0440539|(W 115°37ʹ12ʺ--W 115°37ʹ02ʺ/N 44°05ʹ49ʺ--N 44°05ʹ39ʺ)
"Challis National Forest, Idaho : 1917","Challis National Forest, Idaho : 1917",,"Relief shown by hachures and spot heights.; ""Boise meridian.""; Text on rules, regulations, laws and tourist information on verso.",61 x 61 centimeters,No scale given,English,United States. Forest Service. Intermountain Region,"USGS (Ogden,  Utah)",,Forest Reserves|Forests and Forestry,1917,,,https://umedia.lib.umn.edu/item/p16022coll230:2305,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/2305/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/2305,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/2305/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|4|8|3|6|5|9|7|2|0|1|7|0|1,p16022coll230:2305,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-09-17T00:00:00Z,General Map Collection,p16022coll230,,Idaho,United States,North America,Challis National Forest,W1145401 W1145351 N0443005 N0442955|(W 114°54ʹ01ʺ--W 114°53ʹ51ʺ/N 44°30ʹ05ʺ--N 44°29ʹ55ʺ)
"Colorado, Denver quadrangle","Colorado, Denver quadrangle",,"Relief shown by contours.; ""Reconnaissance map.""; ""Survey in 1888.""; ""Engraved Oct 1891 by U.S.G.S.""; Shows roads, and railroads.; Text on verso.",45 x 69 centimeters,"Scale 1:125,000",English,Geological Survey (U.S.),"The Survey (Washington,  D.C)",,,1901,,,https://umedia.lib.umn.edu/item/p16022coll205:672,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/672/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/672,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/672/manifest.json,U|M|N|_|A|L|M|A|:|9|9|4|0|8|7|1|3|4|0|0|0|1|7|0|1,p16022coll205:672,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-09-17T00:00:00Z,City Maps,p16022coll205,Denver,Colorado,United States,North America,,W1053000 W1043000 N0400000 N0393000|(W 105°30ʹ--W 104°30ʹ/N 40°00ʹ--N 39°30ʹ)
"Colorado, Manitou quadrangle","Colorado, Manitou quadrangle",,"Relief shown by contours and spot heights.; ""Control by Coast and Geodetic Survey.""; ""Surveyed in 1906-1907. Edition of May 1909, reprinted 1921. Approximate mean declination 1907.""; Includes, in margin, map indicating authorship areas.",41 x 55 centimeters,"Scale 1:48,000",English,Geological Survey (U.S.),The Survey (Washington),,,19091921,,,https://umedia.lib.umn.edu/item/p16022coll230:2314,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/2314/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/2314,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/2314/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|4|2|7|8|9|3|0|0|0|1|7|0|1,p16022coll230:2314,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-09-17T00:00:00Z,General Map Collection,p16022coll230,,Colorado,United States,North America,,W1050545 W1044730 N0385400 N0384330|(W 105°05ʹ45ʺ--W 104°47ʹ30ʺ/N 38°54ʹ--N 38°43ʹ30ʺ)
"Craters of the Moon National Monument, Idaho","Craters of the Moon National Monument, Idaho",,"Surveyed in 1925.; Relief shown by contours, shading, and spot heights.; Shows roads, campgrounds, tunnel, waterholes, caves and other natural features.; In upper margin: ""State of Idaho, Bureau of Mines and Geology.""; ""Datum is mean sea level.""; ""North American datum.""; ""5000 yard grid based upon U.S. zone system F.""; ""Contour interval 10 feet.""; On verso: text and ill.",65 x 46 centimeters,"Scale 1:31,680",English,Geological Survey (U.S.),"U.S. Geological Survey (Washington,  D.C)",,,1928,,,https://umedia.lib.umn.edu/item/p16022coll230:2261,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/2261/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/2261,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/2261/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|9|2|6|5|0|7|0|0|0|1|7|0|1,p16022coll230:2261,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-09-17T00:00:00Z,General Map Collection,p16022coll230,,Idaho,United States,North America,Craters of the Moon National Monument,W1133500 W1132500 N0433000 N0432000|(W 113°35ʹ--W 113°25ʹ/N 43°30ʹ--N 43°20ʹ)
"Denver Mountain Parks, Colo","Denver Mountain Parks, Colo",,"Relief shown by contours and spot heights.; ""Surveyed in 1903 and 1923.""; ""State of Colorado, William E. Sweet, Governor ...""",on sheet 59 x 84 centimeters,"Scale 1:62,500",English,Geological Survey (U.S.),"The Survey (Washington,  D.C)",,,1924,,,https://umedia.lib.umn.edu/item/p16022coll230:2490,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/2490/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/2490,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/2490/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|4|2|6|9|9|5|0|0|0|1|7|0|1,p16022coll230:2490,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-09-17T00:00:00Z,General Map Collection,p16022coll230,,Colorado,United States,North America,,W1053000 W1051000 N0394500 N0393000|(W 105⁰30ʹ--W 105⁰10ʹ/N 39⁰46ʹ--N 39⁰29ʹ)
"Deschutes National Forest, Oregon","Deschutes National Forest, Oregon",,"Relief shown by hachures and spot heights.; ""Willamette meridian.""; Panel title: Map of Deschutes National Forest and directions to tourists and campers.; Includes text (11 panels) and table of distances on verso.",85 x 52 centimeters,"Scale approximately 1:253,440",English,United States. Forest Service. North Pacific District,"The District (Portland,  Or)",,,1915,,,https://umedia.lib.umn.edu/item/p16022coll230:2389,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/2389/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/2389,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/2389/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|3|9|9|9|6|8|5|0|0|1|7|0|1,p16022coll230:2389,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-09-17T00:00:00Z,General Map Collection,p16022coll230,,Oregon,United States,North America,Deschutes National Forest,W1221015 W1204535 N0444430 N0425350|(W 122°10ʹ15ʺ--W 120°45ʹ35ʺ/N 44°44ʹ30ʺ--N 42°53ʹ50ʺ)
Geologic map of Colorado,Geologic map of Colorado,,Printed on linen-faced paper.,92 x 126 centimeters,"Scale 1:500,000; 1 inch = approximately 8 miles",English,"George, Russell D., 1866-","Colorado State Geological Survey (Boulder,  Colorado)",,Geology,1913,,,https://umedia.lib.umn.edu/item/p16022coll230:2340,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/2340/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/2340,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/2340/manifest.json,U|M|N|_|A|L|M|A|:|9|9|2|7|5|6|2|6|9|0|0|0|1|7|0|1,p16022coll230:2340,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-09-17T00:00:00Z,General Map Collection,p16022coll230,,Colorado,United States,North America,,W1090700 W1020000 N0410000 N0370000|(W 109°07ʹ--W 102°00ʹ/N 41°00ʹ--N 37°00ʹ)
Guide map of Seattle,Guide map of Seattle,,"Shows parks, streetcar and bus lines, main thoroughfares, railroads, and house numbers.; Includes inset of ""System of street designations.""; Indexed on verso.",84 x 53 centimeters,"Scale approximately 1:31,680",English,"Kroll Map Company, inc","Kroll Map Co (Seattle,  Wash), 1924",,Streets|Bus Lines|Street Railroads,1924,,,https://umedia.lib.umn.edu/item/p16022coll205:660,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/660/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/660,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/660/manifest.json,U|M|N|_|A|L|M|A|:|9|9|2|3|7|1|5|0|7|0|0|0|1|7|0|1,p16022coll205:660,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-09-17T00:00:00Z,City Maps,p16022coll205,Seattle,Washington,United States,North America,,"W1222734 W1221327 N0474402 N0472851|(W 122°27'34""--W 122°13'27""/N 47°44'02""--N 47°28'51"")"
