Title,Alternative Title,Description,notes,dimensions,scale,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Is Part Of,Member Of,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Date Added,Collection Name,Set,City,State,Country,Continent,Region,coordinates
1929 Indiana : motor trails are calling,1929 Indiana : motor trails are calling,,Panel art: Standard brand logos.; Panel no. ADV.-637 (A.D. 1838).; Plate no. C-132 J.C.; Shows locations of Standard service stations.; On verso: Standard Oil Company (Indiana) territorial road map featuring federal system of highways.,58 x 38 centimeters on sheet 61 x 46 centimeters,Scale not given.,English,Standard Oil Company (Ind.),H.M. Gousha Company (Chicago),,Roads,1929,,,https://umedia.lib.umn.edu/item/p16022coll230:1798,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1798/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1798,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1798/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|4|8|4|5|9|9|4|9|0|1|7|0|1,p16022coll230:1798,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-06-17T00:00:00Z,General Map Collection,p16022coll230,,Indiana,United States,North America,,"W0880500 W0844700 N0414500 N0374600|(W 88°05'00""--W 84°47'00""/N 41°45'00""--N 37°46'00"")"
Geological map of the state of Ohio,Geological map of the state of Ohio,,Also published as: Geological atlas of the state of Ohio.,"174 x 158 centimeters, sheets 64 x 86 centimeters","Scale approximately 1:253,440;",English,"Newberry, J. S. (John Strong), 1822-1892","Geological Survey of Ohio (Columbus,  Ohio)",,Geology,1879,,,https://umedia.lib.umn.edu/item/p16022coll230:1737,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1737/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1737,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1737/manifest.json,U|M|N|_|A|L|M|A|:|9|9|4|4|5|2|4|1|3|0|0|0|1|7|0|1,p16022coll230:1737,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-06-17T00:00:00Z,General Map Collection,p16022coll230,,Ohio,United States,North America,,"W0844900 W0803100 N0415800 N0382400|W 84°49'00""-W 80°31'00""/N 41°58'00""-N 38°24'00"""
Geologic map of the Pennsylvanian area in north-central Texas,Geologic map of the Pennsylvanian area in north-central Texas,,"Includes generalized columnar sections and generalized sectoin bend formation.; ""Plate 1""--upper right.",132 x 75 centimeters,"Scale approximately 1:194,000",English,"Plummer, F. B. (Frederick Byron), 1886-1947","University of Texas,  Bureau of Economic Geology and Technology (Austin,  Tex)",,"Geology, Stratigraphic|Pennsylvanian",1921,,,https://umedia.lib.umn.edu/item/p16022coll230:1818,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1818/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1818,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1818/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|7|0|3|3|8|5|0|0|0|1|7|0|1,p16022coll230:1818,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-06-17T00:00:00Z,General Map Collection,p16022coll230,,Texas,United States,North America,,W0993000 W0980000 N0331500 N0310000|(W 99°30ʻ--W 98°00ʻ/N 33°15ʻ--N 31°00ʻ)
"[Index map of Mississippi River from Minneapolis, Minn. to Buffalo City, Wis. showing dams]","[Index map of Mississippi River from Minneapolis, Minn. to Buffalo City, Wis. showing dams]",,"Index map showing dams on Mississippi River between Minneapolis, Minn. and Buffalo City, Wis.; Date span from data on map and date of donation to library.; Relief shown by hachures.; Includes indices by sheet to dams with construction dates.; Supplied title.",sheets each 36 x 61 centimeters,"Scale [1:63,360] 1 inch = 1 miles",English,,(Minnesotä),,Dams|Dams,1915 - 1933,,,https://umedia.lib.umn.edu/item/p16022coll230:1812,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1812/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1812,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1812/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|3|9|3|6|4|8|0|0|0|1|7|0|1,p16022coll230:1812,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-06-17T00:00:00Z,General Map Collection,p16022coll230,,Minnesota|WIsconsin,United States,North America,,"W0931900 W0914800 N0450300 N0441100|(W 93°19'00""--W 91°48'00""/N 45°03'00""--N 44°11'00"")"
Map of an exploring expedition to the Rocky Mountains in the year 1842 and to Oregon & North California in the years 1843-44,Map of an exploring expedition to the Rocky Mountains in the year 1842 and to Oregon & North California in the years 1843-44,,"Relief shown by hachures.; Originally published in report of the Exploring Expedition to the Rocky Mountains in the year 1842 and to Oregon and North California in the years 1843-44. By Brevet Captain F.C. Fremont, of the Topographical Engineers, under the Orders of Col. F.F. Abert, Chief of the Topographical Bureau. Printed by the order of the Senate of the United States. Washington. Gales and Seaton, Printers. 1845 (28th Cong., 2nd Sess., Sen. Ex. Doc. 174, Serial 461.).; Cited in Carl I. Wheat's Mapping the Transmississippi West, 1540-1861 ; volume 2, number 497.; Includes: Profile of the route from the mouth of the Kansas to the Pacific by Capt. J.C. Fremont in 1843.",77 x 129 centimeters,"Scale 1:3,000,000; 47.35 miles to one inch",English,"Frémont, John Charles, 1813-1890","Gales and Seaton? (Washington,  D.C.?)",,Discoveries in Geography|American,1845?,,,https://umedia.lib.umn.edu/item/p16022coll230:1722,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1722/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1722,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1722/manifest.json,U|M|N|_|A|L|M|A|:|9|9|6|0|7|1|5|9|6|0|0|0|1|7|0|1,p16022coll230:1722,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-06-17T00:00:00Z,General Map Collection,p16022coll230,,,United States,North America,,W1250000 W0940000 N0460000 N0340000|(W 125°--W 94°/N 46°--N 34°)
"Map of Northwest Airways, inc","Map of Northwest Airways, inc",,"Shows portions of Minnesota, Iowa, Wisconsin, and Illinois.; ""8-'29""--lower right in neat line; ""September 1929 (25M)--lower margin.""; Relief shown by shading.; Shows airways, air distances at 10 mile intervals, and stops in red; railroads and cities shown in black.; On verso: schedule, text, and ill.","42 x 48 centimeters, folded to 23 x 11 centimeters","Scale approximately 1:1,140,000",English,Rand McNally and Company,Rand McNally (Chicago),,"Northwest Airways, Inc|Airways|Railroads",1929,,,https://umedia.lib.umn.edu/item/p16022coll230:1750,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1750/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1750,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1750/manifest.json,U|M|N|_|A|L|M|A|:|9|9|4|6|8|2|8|0|7|0|0|0|1|7|0|1,p16022coll230:1750,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-06-17T00:00:00Z,General Map Collection,p16022coll230,,,United States,North America,,"W0970100 W0870100 N0485200 N0395200|(W 97°01'00""--W 87°01'00""/N 48°52'00""--N 39°52'00"")"
Map of the state of Oklahoma,Map of the state of Oklahoma,,"Shows rivers, county boundaries, county seats, roads and railway lines.",67 x 128 centimeters,"Scale approximately 1:633,600",English,Oklahoma Geological Survey,"The Survey (Norman,  Okla)",,,1914,,,https://umedia.lib.umn.edu/item/p16022coll230:1804,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1804/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1804,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1804/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|4|0|8|3|1|0|6|4|0|1|7|0|1,p16022coll230:1804,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-06-17T00:00:00Z,General Map Collection,p16022coll230,,Oklahoma,United States,North America,,"W1030000 W0942500 N0370000 N0333600|(W 103°00'00""--W 94°25'00""/N 37°00'00""--N 33°36'00"")"
Map of the United States and their territories between the Mississippi and the Pacific Ocean; and part of Mexico,Map of the United States and their territories between the Mississippi and the Pacific Ocean; and part of Mexico,,Relief shown by hachures.,110 x 97 centimeters,"Scale approximately 1:3,200,000",English,United States. Army. Corps of Topographical Engineers,"The Corps (Washington,  D.C)",,,1850,,,https://umedia.lib.umn.edu/item/p16022coll230:1801,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1801/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1801,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1801/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|7|8|6|5|0|2|0|0|0|1|7|0|1,p16022coll230:1801,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-06-17T00:00:00Z,General Map Collection,p16022coll230,,,United States,North America,,W1260000 W0860000 N0500000 N0180000|(W 126⁰--W 86⁰/N 50⁰--N 18⁰)
"Map of the Upper Mississippi River : from the mouth of the Ohio River to Lake Itasca, Minn. in fifty sheets","Map of the Upper Mississippi River : from the mouth of the Ohio River to Lake Itasca, Minn. in fifty sheets",,"Sheets numbered 101 to 150.; Sheets 101-146 drawn by C.W. Clark; sheet 147 drawn by C.W. Clark and H.A.H. d'Ailly; sheets 148-150 drawn by H.A.H. d'Ailly, title page drawn by Paul Burgoldt.; Sheets 101-103 reprinted in 1928.; Relief shown by hachures.; Indicates land ownership.",sheets 39 x 67 centimeters or smaller +,"Scale [1:63,360] 1 inch to 1 mile",English,United States. Mississippi River Commission,"Mississippi River Commission (Washington,  D.C)",,,1893 - 1915,,,https://umedia.lib.umn.edu/item/p16022coll230:1792,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1792/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1792,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1792/manifest.json,U|M|N|_|A|L|M|A|:|9|9|4|0|0|1|2|9|4|0|0|0|1|7|0|1,p16022coll230:1792,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-06-17T00:00:00Z,General Map Collection,p16022coll230,,,United States,North America,,"W0951800 W0882500 N0463100 N0365300|(W 95°18'00""--W 88°25'00""/N 46°31'00""--N 36°53'00"")"
Map showing points of interest in Indiana,Map showing points of interest in Indiana,,Panel title.; Includes index to points of interest.; Tourist information on verso.,63 x 40 centimeters on sheet 87 x 56 centimeters,"Scale approximately 1:800,000",English,Indiana. Department of Conservation,"The Department (Indianapolis,  Ind)",,Roads|Parks|Game Reserves|Forest Reserves,1928,,,https://umedia.lib.umn.edu/item/p16022coll230:1743,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1743/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1743,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1743/manifest.json,U|M|N|_|A|L|M|A|:|9|9|2|9|5|7|9|2|6|0|0|0|1|7|0|1,p16022coll230:1743,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2021-06-17T00:00:00Z,General Map Collection,p16022coll230,,Indiana,United States,North America,,"W0880500 W0844700 N0414500 N0374600|(W 88ʻ05'00""--W 84ʻ47'00""/N 41ʻ45'00""--N 37ʻ46'00"")"
