Title,Alternative Title,Description,notes,dimensions,scale,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Is Part Of,Member Of,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Date Added,Collection Name,Set,City,State,Country,Continent,Region,coordinates
"Bartholomew's plan of London, central area","Bartholomew's plan of London, central area",,"Relief shown by hachures and spot heights.; Includes index to streets of central London.; Shows postal districts, railways, omnibus and tramway routes.",56 x 81 centimeters +,"Scale [1:19,800]",English,John Bartholomew and Son,John Bartholomew & Son (Edinburgh),,,1929,,,https://umedia.lib.umn.edu/item/p16022coll205:1013,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/1013/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/1013,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/1013/manifest.json,U|M|N|_|A|L|M|A|:|9|9|3|7|3|8|5|8|6|0|0|0|1|7|0|1,p16022coll205:1013,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2022-03-24T00:00:00Z,City Maps,p16022coll205,London,England,United Kingdom,Europe,,"W0003000 E0002000 N0514100 N0511700|(W 0°30'00""--E 0°20'00""/N 51°41'00""--N 51°17'00"")"
"Insurance maps of Minneapolis, Minnesota, 1912, Index","Insurance maps of Minneapolis, Minnesota, 1912, Index",,Index,70 Centimeters,Scale 1:600. 50 feet to 1 inch,English,Sanborn Map Company,"Sanborn Map Company (New York), 1913",,Fire Risk Assessment Minnesota Minneapolis Maps|Real Property Minnesota Minneapolis Maps|Fire Risk Assessment|Real Property|Minneapolis (Minn.) Maps|Minnesota Minneapolis|Fire Insurance Maps|Maps,1912,,,https://umedia.lib.umn.edu/item/p16022coll583:975,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll583/id/975/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll583/id/975,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll583/975/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|8|3|7|6|5|1|3|7|0|1|7|0|1,p16022coll583:975,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2022-03-24T00:00:00Z,City of Minneapolis Archives,p16022coll583,Minneapolis,Minnesota,United States,North America,,W0931541 N0445814|(W 93°15ʹ41ʺ/N 44°58ʹ14ʺ)
"Insurance maps of Minneapolis, Minnesota, 1912, Volume 5","Insurance maps of Minneapolis, Minnesota, 1912, Volume 5",Partially hand-colored. Each volume includes a map of ward lines and district lines and a volume boundary map.,v.5: sheets 451-554,70 Centimeters,Scale 1:600. 50 feet to 1 inch,English,Sanborn Map Company,"Sanborn Map Company (New York), 1913",,Fire Risk Assessment Minnesota Minneapolis Maps|Real Property Minnesota Minneapolis Maps|Fire Risk Assessment|Real Property|Minneapolis (Minn.) Maps|Minnesota Minneapolis|Fire Insurance Maps|Maps,1912,,,https://umedia.lib.umn.edu/item/p16022coll583:1090,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll583/id/1090/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll583/id/1090,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll583/1090/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|8|3|7|6|5|1|3|7|0|1|7|0|1,p16022coll583:1090,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2022-03-24T00:00:00Z,City of Minneapolis Archives,p16022coll583,Minneapolis,Minnesota,United States,North America,,W0931541 N0445814|(W 93°15ʹ41ʺ/N 44°58ʹ14ʺ)
"Insurance maps of Minneapolis, Minnesota, 1912, Volume 6","Insurance maps of Minneapolis, Minnesota, 1912, Volume 6","Partially hand-colored. Each volume includes a map of ward lines and district lines and a volume boundary map. Volume 6 includes Big Island Park, Browndale Mills, Crystal Bay, Excelsior, Hopkins, Long Lake, Minnetonka Beach, Minnetonka Mills, Mound, Spring Park, St. Louis Park, Tonka Bay, Wayzata, Richfield and specials in Richfield Township and on shores of Lake Minnetonka.",v.6: sheets 601-713,70 Centimeters,Scale 1:600. 50 feet to 1 inch,English,Sanborn Map Company,"Sanborn Map Company (New York), 1913",,Fire Risk Assessment Minnesota Minneapolis Maps|Real Property Minnesota Minneapolis Maps|Fire Risk Assessment|Real Property|Minneapolis (Minn.) Maps|Minnesota Minneapolis|Fire Insurance Maps|Maps,1912,,,https://umedia.lib.umn.edu/item/p16022coll583:715,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll583/id/715/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll583/id/715,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll583/715/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|8|3|7|6|5|1|3|7|0|1|7|0|1,p16022coll583:715,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2022-03-24T00:00:00Z,City of Minneapolis Archives,p16022coll583,Minneapolis,Minnesota,United States,North America,,W0931541 N0445814|(W 93°15ʹ41ʺ/N 44°58ʹ14ʺ)
"Insurance maps of Minneapolis, Minnesota, 1912, Volume 7","Insurance maps of Minneapolis, Minnesota, 1912, Volume 7","Partially hand-colored. Each volume includes a map of ward lines and district lines and a volume boundary map. Volume 7 includes Columbia Heights and Fridley, in Anoka County.",v.7: sheets 751-862,70 Centimeters,Scale 1:600. 50 feet to 1 inch,English,Sanborn Map Company,"Sanborn Map Company (New York), 1913",,Fire Risk Assessment Minnesota Minneapolis Maps|Real Property Minnesota Minneapolis Maps|Fire Risk Assessment|Real Property|Minneapolis (Minn.) Maps|Minnesota Minneapolis|Fire Insurance Maps|Maps,1912,,,https://umedia.lib.umn.edu/item/p16022coll583:592,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll583/id/592/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll583/id/592,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll583/592/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|8|3|7|6|5|1|3|7|0|1|7|0|1,p16022coll583:592,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2022-03-24T00:00:00Z,City of Minneapolis Archives,p16022coll583,Minneapolis,Minnesota,United States,North America,,W0931541 N0445814|(W 93°15ʹ41ʺ/N 44°58ʹ14ʺ)
"Insurance maps of Minneapolis, Minnesota, 1912, Volume 8","Insurance maps of Minneapolis, Minnesota, 1912, Volume 8",Partially hand-colored. Each volume includes a map of ward lines and district lines and a volume boundary map.,v.8: sheets 901-986,70 Centimeters,Scale 1:600. 50 feet to 1 inch,English,Sanborn Map Company,"Sanborn Map Company (New York), 1913",,Fire Risk Assessment Minnesota Minneapolis Maps|Real Property Minnesota Minneapolis Maps|Fire Risk Assessment|Real Property|Minneapolis (Minn.) Maps|Minnesota Minneapolis|Fire Insurance Maps|Maps,1912,,,https://umedia.lib.umn.edu/item/p16022coll583:812,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll583/id/812/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll583/id/812,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll583/812/manifest.json,U|M|N|_|A|L|M|A|:|9|9|7|8|3|7|6|5|1|3|7|0|1|7|0|1,p16022coll583:812,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2022-03-24T00:00:00Z,City of Minneapolis Archives,p16022coll583,Minneapolis,Minnesota,United States,North America,,W0931541 N0445814|(W 93°15ʹ41ʺ/N 44°58ʹ14ʺ)
"Phelps & Ensign's travellers' guide, and map of the United States : containing the roads, distances, steam boat and canal routes &c.","Phelps & Ensign's travellers' guide, and map of the United States : containing the roads, distances, steam boat and canal routes &c.",,Relief shown by hachures.; Prime meridian: Washington.; Distances from point to point shown on roads.; Map within decorative borders.; Includes note and insets: Vicinity of Niagara Falls -- North part of Maine -- Vicinity of New York -- Vicinity of Philadelphia -- Vicinity of Boston -- South part of Florida -- Vicinity of Baltimore -- Vicinity of New Orleans -- Vicinity of Mobile -- Vicinity of Cincinnati -- Vicinity of St. Louis -- Vicinity of Charleston -- Vicinity of Pittsburg -- Vicinity of Chicago -- Vicinity of Detroit -- Vicinity of Washington.,41 x 77 centimeters,"Scale [ca. 1:4,750,000]",English,Phelps & Ensign,Published by Phelps & Ensign (New York),,Transportation,1840,,,https://umedia.lib.umn.edu/item/p16022coll230:3997,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3997/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3997,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3997/manifest.json,U|M|N|_|A|L|M|A|:|9|9|6|4|5|5|9|8|8|0|0|0|1|7|0|1,p16022coll230:3997,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2022-03-24T00:00:00Z,General Map Collection,p16022coll230,,,United States,North America,,"E1442400 W0642100 N0713600 S0144500|(E 144°24'00""--W 64°21'00""/N 71°36'00""--S 14°45'00"")"
"Plan de Paris, Métropolitain et Nord-Sud","Plan de Paris, Métropolitain et Nord-Sud",,"Date from page 144: ""9316-2-29 - imprimerie.""; Accompanied by hard bound index, including inset maps of each arrondissement.",each 36 x 46 centimeters +,"Scale 1:27,000",French,"Guilmin, L",Dufrénoy (Firm),,Subways|Bus Travel,1929,,,https://umedia.lib.umn.edu/item/p16022coll205:932,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/932/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/932,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/932/manifest.json,U|M|N|_|A|L|M|A|:|9|9|2|3|5|1|7|7|3|0|0|0|1|7|0|1,p16022coll205:932,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2022-03-24T00:00:00Z,City Maps,p16022coll205,Paris,,France,Europe,,E0021500 E0022500 N0485400 N0484900|(E 2⁰15ʹ--E 2⁰25ʹ/N 48⁰54ʹ--N 48⁰49ʹ)
"Plan de Paris, Métropolitain et Nord-Sud","Plan de Paris, Métropolitain et Nord-Sud",,"Date from index title page: ""Juin 1924.""; Accompanied by hard bound index, including inset maps of each arrondissement.",36 x 46 centimeters +,"Scale 1:27,000",French,L. Guilmin,L. Guilmin (Paris),,Subways,1924,,,https://umedia.lib.umn.edu/item/p16022coll205:1110,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/1110/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/1110,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/1110/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|5|1|7|1|1|8|0|0|0|1|7|0|1,p16022coll205:1110,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2022-03-24T00:00:00Z,City Maps,p16022coll205,Paris,,France,Europe,,"E0021326 E0022811 N0485407 N0484856|(E 2°13'26""--E 2°28'11""/N 48°54'07""--N 48°48'56"")"
"Atlas of the environs of St. Paul including the whole of Ramsey County, Minnesota.","Atlas of the environs of St. Paul including the whole of Ramsey County, Minnesota.",,,43 centimeters,Scales differ.,English,"Hopkins, Griffith Morgan","G.M. Hopkins (Philadelphia, Pennsylvania), 1886",,Real Property Minnesota Saint Paul Maps|Real Property Minnesota Ramsey County Maps|Ramsey County (Minn.) Maps|Saint Paul (Minn.) Maps,1886,,,https://umedia.lib.umn.edu/item/p16022coll231:2567,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll231/id/2567/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll231/id/2567,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll231/2567/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|9|4|3|5|5|7|0|0|0|1|7|0|1,p16022coll231:2567,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2022-03-03T00:00:00Z,"Minnesota County Maps, Plat Books, and Atlases",p16022coll231,St. Paul,Minnesota,United States,North America,,W0931500 W0925800 N0450900 N0445200|(W 93°15'--W 92°58'/N 45°09'--N 44°52')
